group,report_date,ratio,n_nonnull,p50,p75,p90,p95,p99
regional_banks,2014-03-31,demand_dep_to_assets,99,0.05912914546580756,0.0899575826238588,0.13194743542058748,0.15679467371380573,0.2345634490127029
regional_banks,2014-03-31,htm_ac_minus_fv_to_equity,99,0.0,0.0012112745500953786,0.010727695423467987,0.017620932039987647,0.04304092438308752
regional_banks,2014-03-31,htm_to_assets,99,0.005036496350364963,0.07110043741036723,0.12635458106707448,0.1677874310272954,0.3358148420544116
regional_banks,2014-03-31,htm_to_total_securities,96,0.035844857041719455,0.35834933947590514,0.5678338111907102,0.6926949894094055,0.9839509806256435
regional_banks,2014-03-31,total_ac_minus_fv_to_equity,99,0.0023048047561315585,0.015696071458687337,0.034644246591915936,0.06293014441770277,0.16805040508413838
regional_banks,2014-03-31,total_securities_to_assets,99,0.1577254361271106,0.2771357651371429,0.4043891073293607,0.45965389691001424,0.7928319351555375
regional_banks,2014-03-31,uninsured_dep_to_assets,99,0.2357065547770003,0.3644846404028089,0.45319349813618687,0.5760891432120886,0.7573217937977047
regional_banks,2014-03-31,uninsured_dep_to_total_dep,99,0.31466535092960485,0.47160805372752734,0.6393287082692792,0.7459333815999915,0.9212361559726988
regional_banks,2014-06-30,demand_dep_to_assets,101,0.056737039648214034,0.08609582879951058,0.12329931306124434,0.13818064436647676,0.2218955575000095
regional_banks,2014-06-30,htm_ac_minus_fv_to_equity,101,0.0,0.0,0.001760527249966488,0.007578486359876238,0.020729078356050083
regional_banks,2014-06-30,htm_to_assets,101,0.0060058436138354055,0.0742425012128362,0.12534194805096482,0.1726859865419264,0.316305487615276
regional_banks,2014-06-30,htm_to_total_securities,97,0.04339619446856814,0.34833633866720937,0.5503186544755836,0.700622850817928,0.9683299321715833
regional_banks,2014-06-30,total_ac_minus_fv_to_equity,101,-0.004690935288486056,0.0029381079008799025,0.013782910473889442,0.02881639464387516,0.1203281677301732
regional_banks,2014-06-30,total_securities_to_assets,101,0.1597459259529996,0.28408758945153323,0.3950469342919912,0.4815410615358198,0.7962430811363329
regional_banks,2014-06-30,uninsured_dep_to_assets,101,0.22879719752244737,0.3762085820505601,0.4512128723875394,0.5279057432294553,0.7427107897490357
regional_banks,2014-06-30,uninsured_dep_to_total_dep,101,0.30254133957938145,0.47919191525953997,0.6299740194854232,0.7591338941411552,0.9128062966475478
regional_banks,2014-09-30,demand_dep_to_assets,100,0.06054492824323236,0.08844976559044294,0.12385762443907816,0.17145836124319294,0.22076442272171395
regional_banks,2014-09-30,htm_ac_minus_fv_to_equity,100,0.0,0.0,0.0058468610635180425,0.009632282297618377,0.02248640421119825
regional_banks,2014-09-30,htm_to_assets,100,0.011572360345122146,0.07884261120090916,0.13430272946877603,0.1954432343610881,0.32297734334737715
regional_banks,2014-09-30,htm_to_total_securities,97,0.08123145771109491,0.3502640483065238,0.5700600135247519,0.7058830560004121,0.9673364953486607
regional_banks,2014-09-30,total_ac_minus_fv_to_equity,100,-0.002457191058730541,0.006766957580786237,0.01756985790906433,0.030414963138187468,0.10263800938743645
regional_banks,2014-09-30,total_securities_to_assets,100,0.15696472550486484,0.2576095220539126,0.37332997839962306,0.4388863912081589,0.8023908888759776
regional_banks,2014-09-30,uninsured_dep_to_assets,100,0.24968738952044806,0.38060562980216184,0.466950098779343,0.6103146059337039,0.748754330302194
regional_banks,2014-09-30,uninsured_dep_to_total_dep,100,0.33947731347284743,0.494490386384789,0.6591711486782235,0.7971143446893774,0.9203854681234334
regional_banks,2014-12-31,demand_dep_to_assets,98,0.06772631163043595,0.09613990947382661,0.13963936173071367,0.16231733357767292,0.22707389294290756
regional_banks,2014-12-31,htm_ac_minus_fv_to_equity,98,-0.00015125820781698154,0.0,6.443279199560569e-06,0.0023021642410124585,0.0065559636010679824
regional_banks,2014-12-31,htm_to_assets,98,0.013431892400270255,0.08030700125688822,0.13706047795984042,0.19994252169497942,0.3121824737647515
regional_banks,2014-12-31,htm_to_total_securities,95,0.08990355552112529,0.37229516230267573,0.5734012386478383,0.7042245441032748,0.9741150971287083
regional_banks,2014-12-31,total_ac_minus_fv_to_equity,98,-0.007428203862218171,0.0,0.0071669928519820115,0.019619760273698307,0.08440453810363316
regional_banks,2014-12-31,total_securities_to_assets,98,0.15894291068034844,0.2705244840463061,0.37029004037933244,0.43651390982682475,0.7888883212185577
regional_banks,2014-12-31,uninsured_dep_to_assets,98,0.2610488686182011,0.39624756435907593,0.4758344904716426,0.5814579831098238,0.70879598352859
regional_banks,2014-12-31,uninsured_dep_to_total_dep,98,0.3493131506724757,0.48734077083556326,0.6449922886826298,0.7781213414977389,0.9221244751997877
regional_banks,2015-03-31,demand_dep_to_assets,103,0.05764349110623521,0.0888712213482571,0.1231546524825918,0.1529066129115449,0.23228689143682124
regional_banks,2015-03-31,htm_ac_minus_fv_to_equity,103,-0.0010767349205257552,0.0,0.0,2.1585321981052683e-06,0.006328174684172857
