group,report_date,ratio,n_nonnull,p50,p75,p90,p95,p99
all_banks,2014-12-31,demand_dep_to_assets,6570,0.14013817799263983,0.2014100165793738,0.266766020919355,0.320003012964112,0.45523356931541953
all_banks,2014-12-31,htm_ac_minus_fv_to_equity,6568,0.0,0.0,0.0,0.0009032979661485921,0.020399869145640678
all_banks,2014-12-31,htm_to_assets,6570,0.0,0.013609598746177575,0.10233595570513322,0.20052959275252913,0.4584093999927253
all_banks,2014-12-31,htm_to_total_securities,6388,0.0,0.11461003852592211,0.6687578653508996,1.0,1.0
all_banks,2014-12-31,nonmaturity_dep_to_total_dep,6510,0.9629909823164924,0.9814243267323675,0.9929277156165366,1.0,1.0
all_banks,2014-12-31,total_ac_minus_fv_to_equity,6568,-0.006542360422734221,0.0008662016187574412,0.013972929304472314,0.029509478678299658,0.08221494070989227
all_banks,2014-12-31,total_securities_to_assets,6570,0.20204852917797456,0.32091098741921725,0.45729408322821213,0.5344797189772491,0.7260918829025579
all_banks,2014-12-31,transaction_dep_to_assets,6570,0.259293767056698,0.3500086142947971,0.4315882566698498,0.4807758340317232,0.582370876693008
all_banks,2014-12-31,uninsured_dep_to_assets,676,0.1988032630666856,0.29567148061970727,0.4045360681339595,0.4680326434986898,0.6521807326844034
all_banks,2014-12-31,uninsured_dep_to_total_dep,674,0.2547151474406719,0.37668226683521755,0.5132458798024001,0.6323440348178692,0.926992244795145
all_banks,2015-03-31,demand_dep_to_assets,6480,0.13815754104722747,0.19991501369036452,0.2681884930473962,0.319359023777917,0.456967837108298
all_banks,2015-03-31,htm_ac_minus_fv_to_equity,6478,0.0,0.0,0.0,0.0,0.00570651501450708
all_banks,2015-03-31,htm_to_assets,6480,0.0,0.01336778017260578,0.09958458490690036,0.1993824733587419,0.44532802354216494
all_banks,2015-03-31,htm_to_total_securities,6294,0.0,0.11776923502810373,0.6719702923943088,1.0,1.0
all_banks,2015-03-31,nonmaturity_dep_to_total_dep,6420,0.9635422675720113,0.9816073466525853,0.9929547442304772,1.0,1.0
all_banks,2015-03-31,total_ac_minus_fv_to_equity,6478,-0.014977853422645872,-0.0024336739791474705,0.0009011953849286693,0.007496565618481346,0.03588381933534748
all_banks,2015-03-31,total_securities_to_assets,6480,0.199962601351575,0.3190761393742474,0.4585216749156564,0.5410679576356917,0.7361403169279451
all_banks,2015-03-31,transaction_dep_to_assets,6480,0.2603483885578496,0.3534134244805932,0.43343428967833586,0.48298469600865473,0.5854451850981477
all_banks,2015-03-31,uninsured_dep_to_assets,700,0.19855304884453945,0.2973610089944355,0.41209987459078345,0.47292030542141666,0.6683748952526279
all_banks,2015-03-31,uninsured_dep_to_total_dep,698,0.25269217030687685,0.3765197571919818,0.5197318053684435,0.6423706090134497,0.9264522505737538
all_banks,2015-06-30,demand_dep_to_assets,6408,0.13805195391741534,0.1991785680525408,0.2688164367833572,0.32194250606735403,0.4526540161717504
all_banks,2015-06-30,htm_ac_minus_fv_to_equity,6408,0.0,0.0,0.0,0.0021729315513944244,0.023102500218333884
all_banks,2015-06-30,htm_to_assets,6408,0.0,0.013130044392918242,0.10020456675594662,0.19641736077292946,0.4498781505159578
all_banks,2015-06-30,htm_to_total_securities,6231,0.0,0.11820138755469502,0.6741464090310963,1.0,1.0
all_banks,2015-06-30,nonmaturity_dep_to_total_dep,6348,0.962694258868479,0.9812779825676093,0.9927560579531547,1.0,1.0
all_banks,2015-06-30,total_ac_minus_fv_to_equity,6408,-0.0025665812805665314,0.003570253299412942,0.020730174765278532,0.03980911434168773,0.10403883597263004
all_banks,2015-06-30,total_securities_to_assets,6408,0.19769879085994588,0.31674879585050464,0.4594743034825113,0.5428680211480674,0.7261753431346883
all_banks,2015-06-30,transaction_dep_to_assets,6408,0.2584286514437577,0.34975657193731646,0.4279555081102213,0.47779535660219935,0.5747636624981236
all_banks,2015-06-30,uninsured_dep_to_assets,702,0.2000007352023653,0.3025258121389004,0.4071347016069217,0.46855412361561977,0.6531456532593111
all_banks,2015-06-30,uninsured_dep_to_total_dep,700,0.2573387530448542,0.38117576721185153,0.5220033609888518,0.6291321338477446,0.920711343538454
all_banks,2015-09-30,demand_dep_to_assets,6328,0.13948178466416772,0.20176278324276428,0.27223808466745747,0.32544820333641916,0.46029972448079604
all_banks,2015-09-30,htm_ac_minus_fv_to_equity,6328,0.0,0.0,0.0,0.0,0.007585622109615323
all_banks,2015-09-30,htm_to_assets,6328,0.0,0.012587354795076632,0.09779331784786861,0.19318944398669366,0.43754228906958426
all_banks,2015-09-30,htm_to_total_securities,6148,0.0,0.11473424501385528,0.6767006826801429,1.0,1.0
all_banks,2015-09-30,nonmaturity_dep_to_total_dep,6269,0.9622701019140926,0.9810913646698529,0.9928773696032946,1.0,1.0
all_banks,2015-09-30,total_ac_minus_fv_to_equity,6328,-0.009814845191819497,-0.0008529128068965666,0.004387125333127394,0.014282096403144144,0.05287468765125415
all_banks,2015-09-30,total_securities_to_assets,6328,0.1930132086703633,0.3120958640919839,0.4530704515035659,0.5350418288631533,0.7361117146871566
all_banks,2015-09-30,transaction_dep_to_assets,6328,0.2589035980778215,0.3507476696137243,0.4291089873187543,0.47940184142147996,0.576210253434307
all_banks,2015-09-30,uninsured_dep_to_assets,696,0.2132033295107001,0.310811750614084,0.41996182122300885,0.4873755259439861,0.6711340106766338
all_banks,2015-09-30,uninsured_dep_to_total_dep,694,0.2620558672627361,0.3885689690973534,0.5353800537473593,0.647328425321877,0.9157569183905953
all_banks,2015-12-31,demand_dep_to_assets,6238,0.14674869096786747,0.21080335537123326,0.2803324646618331,0.32917803663943324,0.46567012014213255
all_banks,2015-12-31,htm_ac_minus_fv_to_equity,6238,0.0,0.0,0.0,0.0012874457011530862,0.01260317178427935
all_banks,2015-12-31,htm_to_assets,6238,0.0,0.012429286571759334,0.09632076905236256,0.1852899350121492,0.4327490911639562
all_banks,2015-12-31,htm_to_total_securities,6067,0.0,0.11829853795664905,0.6631835422678795,1.0,1.0
all_banks,2015-12-31,nonmaturity_dep_to_total_dep,6182,0.9628124978321644,0.9812814042454486,0.9926550190278924,1.0,1.0
all_banks,2015-12-31,total_ac_minus_fv_to_equity,6238,-0.003170607543146633,0.0024606618163560204,0.013338616181332242,0.024743868174009708,0.06770679799425629
all_banks,2015-12-31,total_securities_to_assets,6238,0.18925514978421867,0.3070744205913029,0.44642359529693165,0.5272384261953964,0.7225018070757078
all_banks,2015-12-31,transaction_dep_to_assets,6238,0.2709064720948148,0.36320694205867265,0.44250394809132226,0.4879168135014387,0.5851419180732852
all_banks,2015-12-31,uninsured_dep_to_assets,686,0.212887494508129,0.31396570494174925,0.42245321996586793,0.4744467226873471,0.6797504274829697
all_banks,2015-12-31,uninsured_dep_to_total_dep,684,0.2642597223809902,0.3933327340615717,0.5341845334754594,0.6406237964074372,0.912013047476594
all_banks,2016-03-31,demand_dep_to_assets,6176,0.14370880063483454,0.20590227199721678,0.2751509039285379,0.3248646898385685,0.4538725960811102
all_banks,2016-03-31,htm_ac_minus_fv_to_equity,6175,0.0,0.0,0.0,0.0,0.0019435130945195938
all_banks,2016-03-31,htm_to_assets,6176,0.0,0.011907228716416104,0.09333815201534854,0.18679692775357923,0.4263036791124799
all_banks,2016-03-31,htm_to_total_securities,6008,0.0,0.1099043833036015,0.6614774630840495,1.0,1.0
all_banks,2016-03-31,nonmaturity_dep_to_total_dep,6122,0.9618795720505353,0.9813700863404651,0.9926774946409914,0.9999990219420472,1.0
all_banks,2016-03-31,total_ac_minus_fv_to_equity,6175,-0.013595912986156889,-0.00250347733655882,0.00015784897609973572,0.004273369534055533,0.030857638643064653
all_banks,2016-03-31,total_securities_to_assets,6176,0.1866561637009177,0.3037617985686365,0.4429056056458286,0.5258417105368889,0.7262400913554028
all_banks,2016-03-31,transaction_dep_to_assets,6176,0.2673823891747944,0.3595456719283088,0.438575948307234,0.4823215579764661,0.5852275287697312
all_banks,2016-03-31,uninsured_dep_to_assets,721,0.21550949829476854,0.31405335088136194,0.41899796949823614,0.4862561023888012,0.6646492734217121
all_banks,2016-03-31,uninsured_dep_to_total_dep,719,0.2651207663353782,0.3912264038610075,0.5273246161522342,0.6377279104385031,0.9208626519263803
all_banks,2016-06-30,demand_dep_to_assets,6112,0.14238336597553453,0.20566513269681325,0.276621764115312,0.3265785676757477,0.4568343664345383
all_banks,2016-06-30,htm_ac_minus_fv_to_equity,6112,0.0,0.0,0.0,0.0,0.00040530374718940494
all_banks,2016-06-30,htm_to_assets,6112,0.0,0.011008683858545068,0.0887165068701203,0.17616215910688401,0.43262030106478916
all_banks,2016-06-30,htm_to_total_securities,5944,0.0,0.10520531751062366,0.6573998522012908,1.0,1.0
all_banks,2016-06-30,nonmaturity_dep_to_total_dep,6058,0.9613281490518815,0.981236436597446,0.9923971707412353,1.0,1.0
all_banks,2016-06-30,total_ac_minus_fv_to_equity,6112,-0.02211605515797818,-0.0066081472018108085,-0.0002617527542315469,0.0,0.009753053585348411
all_banks,2016-06-30,total_securities_to_assets,6112,0.1840801996693379,0.3020610596362431,0.4382046224449253,0.5232237560006286,0.7256856607082671
all_banks,2016-06-30,transaction_dep_to_assets,6112,0.266888853078375,0.35704238302822505,0.4346008854977303,0.4802090995115419,0.5827605624478868
all_banks,2016-06-30,uninsured_dep_to_assets,715,0.21380214740584597,0.3167445951363058,0.41751174280109643,0.4884202642690839,0.6792644497596151
all_banks,2016-06-30,uninsured_dep_to_total_dep,713,0.271387298898878,0.3958475569639782,0.5324830028820097,0.6204909253677238,0.9292825945808068
all_banks,2016-09-30,demand_dep_to_assets,6034,0.1448951751117804,0.2086930572862587,0.28069402719419034,0.3305262929766211,0.4553253052782666
all_banks,2016-09-30,htm_ac_minus_fv_to_equity,6034,0.0,0.0,0.0,0.0,0.0014319745762203027
all_banks,2016-09-30,htm_to_assets,6034,0.0,0.009691730339166994,0.08628032556509127,0.17020195615728873,0.42119981769440296
all_banks,2016-09-30,htm_to_total_securities,5860,0.0,0.09622776231420789,0.6473979752184756,1.0,1.0
all_banks,2016-09-30,nonmaturity_dep_to_total_dep,5980,0.9606778532834126,0.9811224938219536,0.992473961395205,1.0,1.0
all_banks,2016-09-30,total_ac_minus_fv_to_equity,6034,-0.01785352227442971,-0.004510404172579201,0.0,0.00040751615625849846,0.014166210257947518
all_banks,2016-09-30,total_securities_to_assets,6034,0.17694260091813457,0.2948729080429108,0.4346276374400607,0.5215197215076955,0.7259650629079936
all_banks,2016-09-30,transaction_dep_to_assets,6034,0.26814267837791667,0.3591007977973363,0.43783828257714,0.4824376317349641,0.5871401720510347
all_banks,2016-09-30,uninsured_dep_to_assets,709,0.21708647791701915,0.312059082042544,0.42025824214456864,0.4886762145375103,0.6749966558877746
all_banks,2016-09-30,uninsured_dep_to_total_dep,707,0.2720061740506743,0.39591365517409277,0.5294130717679366,0.6270508681204049,0.9469883412172883
all_banks,2016-12-31,demand_dep_to_assets,5966,0.15021684635737217,0.2155916533552045,0.2867929876085139,0.33857212163133305,0.4648599405535918
all_banks,2016-12-31,htm_ac_minus_fv_to_equity,5963,0.0,0.0,0.003580005665042722,0.011860437141712102,0.051713214500369226
all_banks,2016-12-31,htm_to_assets,5966,0.0,0.009617092509953585,0.08452104250580739,0.17477093225415785,0.4153932730820762
all_banks,2016-12-31,htm_to_total_securities,5798,0.0,0.0993717901971092,0.6374125649582872,1.0,1.0
all_banks,2016-12-31,nonmaturity_dep_to_total_dep,5912,0.9610982100040025,0.9813046552034312,0.9924264037327672,0.9994121689199902,1.0
all_banks,2016-12-31,total_ac_minus_fv_to_equity,5963,0.009106584761288932,0.026955021157606535,0.05656429193094431,0.0823504855990885,0.16139030857612258
all_banks,2016-12-31,total_securities_to_assets,5966,0.17874928560728343,0.29539142821016745,0.43022875571697994,0.5184817462317226,0.7190440792250328
all_banks,2016-12-31,transaction_dep_to_assets,5966,0.27591146152970975,0.3697423477199987,0.4477043309321399,0.49366972503610884,0.5881904823847606
all_banks,2016-12-31,uninsured_dep_to_assets,704,0.21887437532862902,0.3262732355056915,0.4262479381549134,0.49189136147502865,0.6750271488593077
all_banks,2016-12-31,uninsured_dep_to_total_dep,702,0.27329127130882364,0.4066846026327007,0.5446838271381889,0.6293855148135363,0.9365453508480508
all_banks,2017-03-31,demand_dep_to_assets,5908,0.14986128666004978,0.21427582695040231,0.2862439996981204,0.340847138445811,0.4757801758256476
all_banks,2017-03-31,htm_ac_minus_fv_to_equity,5907,0.0,0.0,0.0015759300643112572,0.007830631065980571,0.03723906730855733
all_banks,2017-03-31,htm_to_assets,5908,0.0,0.00969610701433867,0.08328419660383082,0.1747923768233041,0.426178223238193
all_banks,2017-03-31,htm_to_total_securities,5738,0.0,0.09606004890120219,0.6220853046330903,1.0,1.0
all_banks,2017-03-31,nonmaturity_dep_to_total_dep,5854,0.9611045402620495,0.9808846686188682,0.9922030657112891,0.9983854335708106,1.0
all_banks,2017-03-31,total_ac_minus_fv_to_equity,5907,0.0036793953858393,0.017595450851645406,0.03979880339584922,0.062010734087931334,0.1239063533379411
all_banks,2017-03-31,total_securities_to_assets,5908,0.17915243400096587,0.2969099751944831,0.4332486127296573,0.5209624201487497,0.7205864013030716
all_banks,2017-03-31,transaction_dep_to_assets,5908,0.2752342234058218,0.37092288572253673,0.4481368495875366,0.49425475751772463,0.5889254814305052
all_banks,2017-03-31,uninsured_dep_to_assets,733,0.22069030423307487,0.32510091824513154,0.4274774802076057,0.5001745580258017,0.6555490174654708
all_banks,2017-03-31,uninsured_dep_to_total_dep,731,0.2715129606213301,0.39719544370308824,0.5483930962813769,0.6147599082651287,0.9369682503083109
all_banks,2017-06-30,demand_dep_to_assets,5839,0.1486587712614137,0.2141895883502177,0.2868311000248695,0.3420989654762448,0.46928744802593975
all_banks,2017-06-30,htm_ac_minus_fv_to_equity,5839,0.0,0.0,0.0,0.002073087980952963,0.019320454600300966
all_banks,2017-06-30,htm_to_assets,5839,0.0,0.00933110900142443,0.08175621403444783,0.16955726096034096,0.4274216382055756
all_banks,2017-06-30,htm_to_total_securities,5665,0.0,0.09249591233756921,0.6146846966214066,1.0,1.0
all_banks,2017-06-30,nonmaturity_dep_to_total_dep,5787,0.9600776599692631,0.9804240310159495,0.9921142058535568,0.9985247477125113,1.0
all_banks,2017-06-30,total_ac_minus_fv_to_equity,5839,-0.0008934006941644332,0.004260398434647915,0.01629949720567082,0.029205956243860316,0.06429025486619012
all_banks,2017-06-30,total_securities_to_assets,5839,0.17828553064002509,0.29287818181224057,0.43015258807337825,0.5191809570626907,0.7201198696054679
all_banks,2017-06-30,transaction_dep_to_assets,5839,0.2736738227084174,0.3659694013458586,0.44534644624342223,0.48983654214102934,0.5851181854743774
all_banks,2017-06-30,uninsured_dep_to_assets,724,0.2230658647984637,0.3204739348474488,0.42169864774883126,0.4972090859410851,0.658945045833967
all_banks,2017-06-30,uninsured_dep_to_total_dep,722,0.2766210523558289,0.4009895121732081,0.540834335249343,0.6281872800838427,0.9347204698049612
all_banks,2017-09-30,demand_dep_to_assets,5789,0.1495351590873662,0.21677465018783687,0.291093030783214,0.34452251344947127,0.47854739168482935
all_banks,2017-09-30,htm_ac_minus_fv_to_equity,5788,0.0,0.0,3.614383459505719e-05,0.002425659920112153,0.01897897808861993
all_banks,2017-09-30,htm_to_assets,5789,0.0,0.008914161804475117,0.07941850620606557,0.1661263992785623,0.42038387368900154
all_banks,2017-09-30,htm_to_total_securities,5610,0.0,0.08591615794812002,0.6081063025518932,1.0,1.0
all_banks,2017-09-30,nonmaturity_dep_to_total_dep,5736,0.9586708021721153,0.9799827943476804,0.9916810264234074,0.9982065036378993,1.0
all_banks,2017-09-30,total_ac_minus_fv_to_equity,5788,-0.00023121335513253633,0.005349935588753611,0.01794963334525071,0.030141647186816903,0.06835798480336568
all_banks,2017-09-30,total_securities_to_assets,5789,0.17392899687701255,0.28612262502650027,0.42433116346423483,0.5155905151391484,0.7178898715687785
all_banks,2017-09-30,transaction_dep_to_assets,5789,0.2721885709423132,0.3659705694378551,0.44663100470856,0.49102682175796586,0.5876396287741932
all_banks,2017-09-30,uninsured_dep_to_assets,715,0.2257320886494876,0.32322919859491317,0.42560133882829665,0.49593217749394913,0.6136871781895499
all_banks,2017-09-30,uninsured_dep_to_total_dep,713,0.27953259707873174,0.4068447453403931,0.5413518233435636,0.6278180540907492,0.9257317909367547
all_banks,2017-12-31,demand_dep_to_assets,5721,0.15466535448127458,0.2221762069672261,0.2975557917109458,0.35384220748286854,0.4813531874783152
all_banks,2017-12-31,htm_ac_minus_fv_to_equity,5721,0.0,0.0,0.0018284485076633503,0.008837044892188053,0.03884473472971957
all_banks,2017-12-31,htm_to_assets,5721,0.0,0.008228265403608865,0.07689010932243823,0.15968645245687188,0.4195014010914085
all_banks,2017-12-31,htm_to_total_securities,5544,0.0,0.0767457008781539,0.5862399450199279,0.9992922103887166,1.0
all_banks,2017-12-31,nonmaturity_dep_to_total_dep,5669,0.9582852228008577,0.9797154607091253,0.9917421548871189,0.9982971176849655,1.0
all_banks,2017-12-31,total_ac_minus_fv_to_equity,5721,0.0065186515981014576,0.019553072625698324,0.0402391219129753,0.057885969561596126,0.10492514770098627
all_banks,2017-12-31,total_securities_to_assets,5721,0.1717261725142981,0.2861862125336993,0.4194020291670896,0.5100179091112603,0.7179126278063864
all_banks,2017-12-31,transaction_dep_to_assets,5721,0.282781720501426,0.3779077039070028,0.4589127465060072,0.5045284614898469,0.600380564591194
all_banks,2017-12-31,uninsured_dep_to_assets,701,0.227202032020467,0.3279868453316794,0.4312110572786437,0.5012148654031012,0.609365835757687
all_banks,2017-12-31,uninsured_dep_to_total_dep,699,0.2857966589723355,0.4100824751679827,0.5517548389145829,0.6244586987843763,0.9303618788052054
all_banks,2018-03-31,demand_dep_to_assets,5657,0.15296069205546986,0.2220368838863113,0.29513173423838074,0.353361688127142,0.4875581154118297
all_banks,2018-03-31,htm_ac_minus_fv_to_equity,5657,0.0,0.0,0.0073895907541996625,0.02017716898623024,0.07080567455157433
all_banks,2018-03-31,htm_to_assets,5657,0.0,0.008053430076153107,0.07541036311495593,0.15793929034098042,0.4077623548467735
all_banks,2018-03-31,htm_to_total_securities,5477,0.0,0.07817080320500293,0.5859750378795756,0.9998349851573395,1.0
all_banks,2018-03-31,nonmaturity_dep_to_total_dep,5605,0.9577406894717435,0.979437267740223,0.9916033714592076,0.9982992223422686,1.0
all_banks,2018-03-31,total_ac_minus_fv_to_equity,5657,0.02234653290749848,0.04785533913719119,0.08325268284779219,0.11605622559072243,0.19534077450091397
all_banks,2018-03-31,total_securities_to_assets,5657,0.16976024920366886,0.28170587162655,0.41798087442837284,0.5093214481946843,0.7136599256584428
all_banks,2018-03-31,transaction_dep_to_assets,5657,0.2796367033077013,0.3776311388349344,0.4583633089110621,0.5034508257164352,0.6050843681356304
all_banks,2018-03-31,uninsured_dep_to_assets,736,0.22483523008894812,0.3281978938194498,0.42710453331223935,0.4982261024833452,0.6328598606654318
all_banks,2018-03-31,uninsured_dep_to_total_dep,733,0.2821401207924471,0.4126023718479282,0.5377798817322206,0.6314517264664354,0.9138794048771925
all_banks,2018-06-30,demand_dep_to_assets,5593,0.15385303123998836,0.22207430609936482,0.2969155576883898,0.35416334683952255,0.4768798152351466
all_banks,2018-06-30,htm_ac_minus_fv_to_equity,5593,0.0,0.0,0.0074950497298065365,0.021697641880533674,0.07921256314609094
all_banks,2018-06-30,htm_to_assets,5593,0.0,0.007646739972123277,0.07450873948376324,0.15422646590991482,0.40847337643006104
all_banks,2018-06-30,htm_to_total_securities,5412,0.0,0.07310931587131601,0.5846044502449136,0.9997526894856561,1.0
all_banks,2018-06-30,nonmaturity_dep_to_total_dep,5541,0.9564975258047511,0.9785887096774194,0.9913781968483596,0.9981455152376831,1.0
all_banks,2018-06-30,total_ac_minus_fv_to_equity,5593,0.02452889777871355,0.05207715485539396,0.09002235666718661,0.1262982532800374,0.213178342842055
all_banks,2018-06-30,total_securities_to_assets,5593,0.1692312422403898,0.2805972036519715,0.4116942581714508,0.5116596616660443,0.7160517692287
all_banks,2018-06-30,transaction_dep_to_assets,5593,0.27809437480960836,0.3759729118141956,0.4534261556771951,0.5038653532573459,0.607497411342794
all_banks,2018-06-30,uninsured_dep_to_assets,729,0.2206837041479559,0.32328759013367747,0.42513606824507644,0.4947067694884614,0.6704961677071425
all_banks,2018-06-30,uninsured_dep_to_total_dep,727,0.2761219359629422,0.4026408984838771,0.5354109620242478,0.6353967628945311,0.9103895283995858
all_banks,2018-09-30,demand_dep_to_assets,5527,0.15316768997251431,0.2224217833456118,0.296978247563265,0.35456197108117854,0.47894189278089844
all_banks,2018-09-30,htm_ac_minus_fv_to_equity,5527,0.0,0.0,0.010469617081967293,0.028735001323993994,0.09649683331342036
all_banks,2018-09-30,htm_to_assets,5527,0.0,0.007497887911910147,0.07232387062286676,0.1501541146189331,0.4151742873552817
all_banks,2018-09-30,htm_to_total_securities,5349,0.0,0.06928936658666389,0.5951257574720299,0.9992077943756841,1.0
all_banks,2018-09-30,nonmaturity_dep_to_total_dep,5477,0.9533630879737788,0.977014897463068,0.9906589179330345,0.9974397687290814,1.0
all_banks,2018-09-30,total_ac_minus_fv_to_equity,5527,0.03186669797267909,0.06451413918821686,0.10880692008172521,0.15144105355717807,0.25575573185897543
all_banks,2018-09-30,total_securities_to_assets,5527,0.1658858399464576,0.27311289546192313,0.4044954342480037,0.5014133795809893,0.7056382957655372
all_banks,2018-09-30,transaction_dep_to_assets,5527,0.27371815478582334,0.37101011643675375,0.4510945553414286,0.5010250864469139,0.608172211459618
all_banks,2018-09-30,uninsured_dep_to_assets,720,0.23421193848533106,0.3294849595118017,0.42783150932279185,0.4953405958490396,0.6506699133131627
all_banks,2018-09-30,uninsured_dep_to_total_dep,718,0.28896938775000014,0.41636594210219935,0.5397412321419751,0.6400893147542572,0.9003665532183378
all_banks,2018-12-31,demand_dep_to_assets,5456,0.15621355764022965,0.2274543262866502,0.3008656091917611,0.3588507637895617,0.47576551310243415
all_banks,2018-12-31,htm_ac_minus_fv_to_equity,5456,0.0,0.0,0.005685391065172516,0.016433932521477373,0.06329025774623495
all_banks,2018-12-31,htm_to_assets,5456,0.0,0.006689335064934315,0.06896306332396493,0.145555603617783,0.41370923583534247
all_banks,2018-12-31,htm_to_total_securities,5278,0.0,0.06528750927987967,0.5817479622322039,0.9998935961491954,1.0
all_banks,2018-12-31,nonmaturity_dep_to_total_dep,5405,0.9523477630560996,0.9761623265640711,0.9904680229973174,0.9964496332934577,1.0
all_banks,2018-12-31,total_ac_minus_fv_to_equity,5456,0.018189592884724267,0.03983885673851573,0.07086334141798228,0.10004861741325044,0.1805607403949395
all_banks,2018-12-31,total_securities_to_assets,5456,0.16521740334383395,0.27037374290239136,0.39868206182994037,0.4954317166785661,0.7102955870027311
all_banks,2018-12-31,transaction_dep_to_assets,5456,0.28040109954038694,0.3789925266679836,0.4598003195569438,0.5051036591487417,0.6101912291710899
all_banks,2018-12-31,uninsured_dep_to_assets,720,0.23474392281864165,0.3340004785903591,0.42899079639674714,0.48170588228709516,0.6634594704057342
all_banks,2018-12-31,uninsured_dep_to_total_dep,718,0.2973861219448086,0.4136921953856175,0.5484524583679318,0.632683014542525,0.9008021548045191
all_banks,2019-03-31,demand_dep_to_assets,5411,0.15309414613500594,0.22277807510233524,0.297902720078065,0.35191572519475767,0.4700776345034949
all_banks,2019-03-31,htm_ac_minus_fv_to_equity,5411,0.0,0.0,0.000771670369553788,0.0052096062620581906,0.02645586509149552
all_banks,2019-03-31,htm_to_assets,5411,0.0,0.006159390266915589,0.06592992395895317,0.13980161891427334,0.407417783095367
