PERMNO,date,CUSIP,PRC,RET,SHROUT,CFACPR,CFACSHR
11786,2006-03-21,78486Q10,51.89000,-0.008219,35454,1,1
11786,2006-03-22,78486Q10,52.78000,0.017152,35454,1,1
11786,2006-03-23,78486Q10,52.99000,0.003979,35216,1,1
11786,2006-03-24,78486Q10,53.47000,0.009058,35216,1,1
11786,2006-03-27,78486Q10,53.04000,-0.008042,35216,1,1
11786,2006-03-28,78486Q10,53.06000,0.000377,35216,1,1
11786,2006-03-29,78486Q10,53.45000,0.007350,35216,1,1
11786,2006-03-30,78486Q10,53.31000,-0.002619,35216,1,1
11786,2006-03-31,78486Q10,53.05000,-0.004877,35446,1,1
11786,2006-04-03,78486Q10,53.30000,0.004713,35446,1,1
11786,2006-04-04,78486Q10,53.29000,-0.000188,35446,1,1
11786,2006-04-05,78486Q10,53.54000,0.004691,35446,1,1
11786,2006-04-06,78486Q10,53.60000,0.001121,35446,1,1
11786,2006-04-07,78486Q10,53.51000,-0.001679,35446,1,1
11786,2006-04-10,78486Q10,53.80000,0.005420,35446,1,1
11786,2006-04-11,78486Q10,53.21000,-0.010967,35446,1,1
11786,2006-04-12,78486Q10,52.88000,-0.006202,35446,1,1
11786,2006-04-13,78486Q10,53.32000,0.008321,35446,1,1
11786,2006-04-17,78486Q10,53.17000,-0.002813,35446,1,1
11786,2006-04-18,78486Q10,54.22000,0.019748,35446,1,1
11786,2006-04-19,78486Q10,54.64000,0.007746,35446,1,1
11786,2006-04-20,78486Q10,54.20000,-0.008053,35446,1,1
11786,2006-04-21,78486Q10,54.06000,-0.002583,35446,1,1
11786,2006-04-24,78486Q10,53.47000,-0.010914,35446,1,1
11786,2006-04-25,78486Q10,53.30000,-0.003179,35446,1,1
11786,2006-04-26,78486Q10,53.95000,0.012195,35446,1,1
11786,2006-04-27,78486Q10,53.90000,-0.000927,35446,1,1
11786,2006-04-28,78486Q10,50.77000,-0.058071,35534,1,1
11786,2006-05-01,78486Q10,49.96000,-0.015954,35534,1,1
11786,2006-05-02,78486Q10,50.38000,0.008407,35534,1,1
11786,2006-05-03,78486Q10,50.82000,0.008734,35534,1,1
11786,2006-05-04,78486Q10,50.90000,0.001574,35534,1,1
11786,2006-05-05,78486Q10,51.08000,0.003536,35534,1,1
11786,2006-05-08,78486Q10,50.97000,-0.002153,35534,1,1
11786,2006-05-09,78486Q10,50.53000,-0.008633,35534,1,1
11786,2006-05-10,78486Q10,50.39000,-0.002771,35534,1,1
11786,2006-05-11,78486Q10,49.90000,-0.009724,35534,1,1
11786,2006-05-12,78486Q10,49.21000,-0.013828,35534,1,1
11786,2006-05-15,78486Q10,49.37000,0.003251,35534,1,1
11786,2006-05-16,78486Q10,49.02000,-0.007089,35534,1,1
11786,2006-05-17,78486Q10,48.43000,-0.012036,35534,1,1
11786,2006-05-18,78486Q10,48.10000,-0.006814,35534,1,1
11786,2006-05-19,78486Q10,48.46000,0.007484,35534,1,1
11786,2006-05-22,78486Q10,48.39000,-0.001444,35534,1,1
11786,2006-05-23,78486Q10,46.95000,-0.029758,35534,1,1
11786,2006-05-24,78486Q10,47.31000,0.007668,35534,1,1
11786,2006-05-25,78486Q10,47.95000,0.013528,35534,1,1
11786,2006-05-26,78486Q10,47.80000,-0.003128,35534,1,1
11786,2006-05-30,78486Q10,47.85000,0.001046,35534,1,1
11786,2006-05-31,78486Q10,48.22000,0.007733,35534,1,1
11786,2006-06-01,78486Q10,48.66000,0.009125,35534,1,1
11786,2006-06-02,78486Q10,48.49000,-0.003494,35534,1,1
11786,2006-06-05,78486Q10,47.12000,-0.028253,35534,1,1
11786,2006-06-06,78486Q10,47.26000,0.002971,35534,1,1
11786,2006-06-07,78486Q10,47.20000,-0.001270,35534,1,1
11786,2006-06-08,78486Q10,47.52000,0.006780,35534,1,1
11786,2006-06-09,78486Q10,46.86000,-0.013889,35534,1,1
11786,2006-06-12,78486Q10,46.12000,-0.015792,35534,1,1
11786,2006-06-13,78486Q10,45.44000,-0.014744,35534,1,1
11786,2006-06-14,78486Q10,45.61000,0.003741,35534,1,1
11786,2006-06-15,78486Q10,46.97000,0.029818,35534,1,1
11786,2006-06-16,78486Q10,46.35000,-0.013200,35534,1,1
11786,2006-06-19,78486Q10,46.13000,-0.004746,35534,1,1
11786,2006-06-20,78486Q10,45.72000,-0.008888,35534,1,1
11786,2006-06-21,78486Q10,45.89000,0.003718,35534,1,1
11786,2006-06-22,78486Q10,45.59000,-0.006537,35534,1,1
11786,2006-06-23,78486Q10,44.65000,-0.020619,35534,1,1
11786,2006-06-26,78486Q10,44.70000,0.001120,35534,1,1
11786,2006-06-27,78486Q10,44.07000,-0.014094,35534,1,1
11786,2006-06-28,78486Q10,44.19000,0.002723,35534,1,1
11786,2006-06-29,78486Q10,45.38000,0.026929,35534,1,1
11786,2006-06-30,78486Q10,45.46000,0.001763,34858,1,1
11786,2006-07-03,78486Q10,46.04000,0.012759,34858,1,1
11786,2006-07-05,78486Q10,45.03000,-0.021937,34858,1,1
11786,2006-07-06,78486Q10,45.43000,0.008883,34858,1,1
11786,2006-07-07,78486Q10,44.99000,-0.009685,34858,1,1
11786,2006-07-10,78486Q10,44.69000,-0.006668,34858,1,1
11786,2006-07-11,78486Q10,45.03000,0.007608,34858,1,1
11786,2006-07-12,78486Q10,44.21000,-0.018210,34858,1,1
11786,2006-07-13,78486Q10,44.04000,-0.003845,34858,1,1
11786,2006-07-14,78486Q10,45.03000,0.022480,34858,1,1
11786,2006-07-17,78486Q10,45.54000,0.011326,34858,1,1
11786,2006-07-18,78486Q10,45.34000,-0.004392,34858,1,1
11786,2006-07-19,78486Q10,46.67000,0.029334,34858,1,1
11786,2006-07-20,78486Q10,45.87000,-0.017142,34858,1,1
11786,2006-07-21,78486Q10,45.32000,-0.011990,34858,1,1
11786,2006-07-24,78486Q10,46.12000,0.017652,34858,1,1
11786,2006-07-25,78486Q10,46.22000,0.002168,34858,1,1
11786,2006-07-26,78486Q10,46.01000,-0.004544,34858,1,1
11786,2006-07-27,78486Q10,45.57000,-0.009563,34858,1,1
11786,2006-07-28,78486Q10,44.64000,-0.020408,34858,1,1
11786,2006-07-31,78486Q10,44.82000,0.004032,34531,1,1
11786,2006-08-01,78486Q10,44.78000,-0.000892,34531,1,1
11786,2006-08-02,78486Q10,45.06000,0.006253,34531,1,1
11786,2006-08-03,78486Q10,45.25000,0.004217,34531,1,1
11786,2006-08-04,78486Q10,44.95000,-0.006630,34531,1,1
11786,2006-08-07,78486Q10,45.17000,0.004894,34531,1,1
11786,2006-08-08,78486Q10,44.84000,-0.007306,34531,1,1
11786,2006-08-09,78486Q10,44.47000,-0.008252,34531,1,1
11786,2006-08-10,78486Q10,44.62000,0.003373,34531,1,1
11786,2006-08-11,78486Q10,44.38000,-0.005379,34531,1,1
11786,2006-08-14,78486Q10,44.31000,-0.001577,34531,1,1
11786,2006-08-15,78486Q10,45.28000,0.021891,34531,1,1
11786,2006-08-16,78486Q10,45.61000,0.007288,34531,1,1
11786,2006-08-17,78486Q10,45.64000,0.000658,34531,1,1
11786,2006-08-18,78486Q10,45.84000,0.004382,34531,1,1
11786,2006-08-21,78486Q10,45.27000,-0.012435,34531,1,1
11786,2006-08-22,78486Q10,45.34000,0.001546,34531,1,1
11786,2006-08-23,78486Q10,45.06000,-0.006176,34531,1,1
11786,2006-08-24,78486Q10,44.50000,-0.012428,34531,1,1
11786,2006-08-25,78486Q10,44.57000,0.001573,34531,1,1
11786,2006-08-28,78486Q10,44.80000,0.005160,34531,1,1
11786,2006-08-29,78486Q10,44.97000,0.003795,34531,1,1
11786,2006-08-30,78486Q10,45.11000,0.003113,34531,1,1
11786,2006-08-31,78486Q10,45.19000,0.001773,34531,1,1
11786,2006-09-01,78486Q10,45.38000,0.004205,34531,1,1
11786,2006-09-05,78486Q10,45.87000,0.010798,34531,1,1
11786,2006-09-06,78486Q10,45.11000,-0.016569,34531,1,1
11786,2006-09-07,78486Q10,44.73000,-0.008424,34531,1,1
11786,2006-09-08,78486Q10,44.83000,0.002236,34531,1,1
11786,2006-09-11,78486Q10,44.83000,0.000000,34531,1,1
11786,2006-09-12,78486Q10,44.99000,0.003569,34531,1,1
11786,2006-09-13,78486Q10,45.52000,0.011780,34531,1,1
11786,2006-09-14,78486Q10,45.40000,-0.002636,34531,1,1
11786,2006-09-15,78486Q10,44.95000,-0.009912,34531,1,1
11786,2006-09-18,78486Q10,44.49000,-0.010234,34531,1,1
11786,2006-09-19,78486Q10,44.47000,-0.000450,34531,1,1
11786,2006-09-20,78486Q10,45.44000,0.021812,34531,1,1
11786,2006-09-21,78486Q10,44.91000,-0.011664,34531,1,1
11786,2006-09-22,78486Q10,44.40000,-0.011356,34531,1,1
11786,2006-09-25,78486Q10,45.04000,0.014414,34531,1,1
11786,2006-09-26,78486Q10,45.33000,0.006439,34531,1,1
11786,2006-09-27,78486Q10,45.46000,0.002868,34531,1,1
11786,2006-09-28,78486Q10,45.43000,-0.000660,34531,1,1
11786,2006-09-29,78486Q10,44.64000,-0.017389,34254,1,1
11786,2006-10-02,78486Q10,44.18000,-0.010305,34254,1,1
11786,2006-10-03,78486Q10,44.03000,-0.003395,34254,1,1
11786,2006-10-04,78486Q10,44.50000,0.010675,34254,1,1
11786,2006-10-05,78486Q10,44.88000,0.008539,34254,1,1
11786,2006-10-06,78486Q10,45.30000,0.009358,34254,1,1
11786,2006-10-09,78486Q10,45.58000,0.006181,34254,1,1
11786,2006-10-10,78486Q10,45.65000,0.001536,34254,1,1
11786,2006-10-11,78486Q10,45.57000,-0.001753,34254,1,1
11786,2006-10-12,78486Q10,46.29000,0.015800,34254,1,1
11786,2006-10-13,78486Q10,46.80000,0.011017,34254,1,1
11786,2006-10-16,78486Q10,47.04000,0.005128,34254,1,1
11786,2006-10-17,78486Q10,47.15000,0.002338,34254,1,1
11786,2006-10-18,78486Q10,47.09000,-0.001273,34254,1,1
11786,2006-10-19,78486Q10,46.81000,-0.005946,34254,1,1
11786,2006-10-20,78486Q10,46.68000,-0.002777,34254,1,1
11786,2006-10-23,78486Q10,46.90000,0.004713,34254,1,1
11786,2006-10-24,78486Q10,46.88000,-0.000426,34254,1,1
11786,2006-10-25,78486Q10,46.96000,0.001706,34254,1,1
11786,2006-10-26,78486Q10,47.50000,0.011499,34254,1,1
11786,2006-10-27,78486Q10,45.67000,-0.038526,34254,1,1
11786,2006-10-30,78486Q10,46.00000,0.007226,34254,1,1
11786,2006-10-31,78486Q10,46.02000,0.000435,34318,1,1
11786,2006-11-01,78486Q10,45.74000,-0.006084,34318,1,1
11786,2006-11-02,78486Q10,45.48000,-0.005684,34318,1,1
11786,2006-11-03,78486Q10,45.74000,0.005717,34318,1,1
11786,2006-11-06,78486Q10,46.21000,0.010275,34318,1,1
11786,2006-11-07,78486Q10,46.54000,0.007141,34318,1,1
11786,2006-11-08,78486Q10,46.78000,0.005157,34318,1,1
11786,2006-11-09,78486Q10,46.42000,-0.007696,34318,1,1
11786,2006-11-10,78486Q10,46.98000,0.012064,34318,1,1
11786,2006-11-13,78486Q10,46.94000,-0.000851,34318,1,1
11786,2006-11-14,78486Q10,47.50000,0.011930,34318,1,1
11786,2006-11-15,78486Q10,47.84000,0.007158,34318,1,1
11786,2006-11-16,78486Q10,48.56000,0.015050,34318,1,1
11786,2006-11-17,78486Q10,48.10000,-0.009473,34318,1,1
11786,2006-11-20,78486Q10,48.38000,0.005821,34318,1,1
11786,2006-11-21,78486Q10,48.14000,-0.004961,34318,1,1
11786,2006-11-22,78486Q10,48.04000,-0.002077,34318,1,1
11786,2006-11-24,78486Q10,48.08000,0.000833,34318,1,1
11786,2006-11-27,78486Q10,46.83000,-0.025998,34318,1,1
11786,2006-11-28,78486Q10,47.01000,0.003844,34318,1,1
11786,2006-11-29,78486Q10,47.82000,0.017230,34318,1,1
11786,2006-11-30,78486Q10,47.48000,-0.007110,34318,1,1
11786,2006-12-01,78486Q10,47.09000,-0.008214,34318,1,1
11786,2006-12-04,78486Q10,47.77000,0.014440,34318,1,1
11786,2006-12-05,78486Q10,47.63000,-0.002931,34318,1,1
11786,2006-12-06,78486Q10,47.03000,-0.012597,34318,1,1
11786,2006-12-07,78486Q10,46.57000,-0.009781,34318,1,1
11786,2006-12-08,78486Q10,46.57000,0.000000,34318,1,1
11786,2006-12-11,78486Q10,46.59000,0.000429,34318,1,1
11786,2006-12-12,78486Q10,46.59000,0.000000,34318,1,1
11786,2006-12-13,78486Q10,46.58000,-0.000215,34318,1,1
11786,2006-12-14,78486Q10,46.81000,0.004938,34318,1,1
11786,2006-12-15,78486Q10,46.76000,-0.001068,34318,1,1
11786,2006-12-18,78486Q10,46.41000,-0.007485,34318,1,1
11786,2006-12-19,78486Q10,46.40000,-0.000215,34318,1,1
11786,2006-12-20,78486Q10,46.56000,0.003448,34318,1,1
11786,2006-12-21,78486Q10,46.21000,-0.007517,34318,1,1
11786,2006-12-22,78486Q10,46.16000,-0.001082,34318,1,1
11786,2006-12-26,78486Q10,46.73000,0.012348,34318,1,1
11786,2006-12-27,78486Q10,47.25000,0.011128,34318,1,1
11786,2006-12-28,78486Q10,47.24000,-0.000212,34318,1,1
11786,2006-12-29,78486Q10,46.62000,-0.013125,34401,1,1
11786,2007-01-03,78486Q10,46.99000,0.007937,34401,1,1
11786,2007-01-04,78486Q10,47.33000,0.007236,34401,1,1
11786,2007-01-05,78486Q10,46.50000,-0.017536,34401,1,1
11786,2007-01-08,78486Q10,46.33000,-0.003656,34401,1,1
11786,2007-01-09,78486Q10,46.48000,0.003238,34401,1,1
11786,2007-01-10,78486Q10,46.41000,-0.001506,34401,1,1
11786,2007-01-11,78486Q10,47.05000,0.013790,34401,1,1
11786,2007-01-12,78486Q10,47.56000,0.010840,34401,1,1
11786,2007-01-16,78486Q10,47.52000,-0.000841,34401,1,1
11786,2007-01-17,78486Q10,47.03000,-0.010311,34401,1,1
11786,2007-01-18,78486Q10,46.97000,-0.001276,34401,1,1
11786,2007-01-19,78486Q10,46.87000,-0.002129,34401,1,1
11786,2007-01-22,78486Q10,46.72000,-0.003200,34401,1,1
11786,2007-01-23,78486Q10,47.29000,0.012200,34401,1,1
11786,2007-01-24,78486Q10,47.97000,0.014379,34401,1,1
11786,2007-01-25,78486Q10,47.10000,-0.018136,34401,1,1
11786,2007-01-26,78486Q10,46.42000,-0.014437,34401,1,1
11786,2007-01-29,78486Q10,47.13000,0.015295,34401,1,1
11786,2007-01-30,78486Q10,46.76000,-0.007851,34401,1,1
11786,2007-01-31,78486Q10,46.65000,-0.002352,34506,1,1
11786,2007-02-01,78486Q10,46.84000,0.004073,34506,1,1
11786,2007-02-02,78486Q10,47.40000,0.011956,34506,1,1
11786,2007-02-05,78486Q10,47.99000,0.012447,34506,1,1
11786,2007-02-06,78486Q10,48.07000,0.001667,34506,1,1
11786,2007-02-07,78486Q10,48.44000,0.007697,34506,1,1
11786,2007-02-08,78486Q10,48.49000,0.001032,34506,1,1
11786,2007-02-09,78486Q10,48.17000,-0.006599,34506,1,1
11786,2007-02-12,78486Q10,48.09000,-0.001661,34506,1,1
11786,2007-02-13,78486Q10,48.74000,0.013516,34506,1,1
11786,2007-02-14,78486Q10,48.94000,0.004103,34506,1,1
11786,2007-02-15,78486Q10,49.51000,0.011647,34506,1,1
11786,2007-02-16,78486Q10,50.39000,0.017774,34506,1,1
11786,2007-02-20,78486Q10,50.35000,-0.000794,34506,1,1
11786,2007-02-21,78486Q10,50.12000,-0.004568,34506,1,1
11786,2007-02-22,78486Q10,50.00000,-0.002394,34506,1,1
11786,2007-02-23,78486Q10,49.82000,-0.003600,34506,1,1
11786,2007-02-26,78486Q10,49.36000,-0.009233,34506,1,1
11786,2007-02-27,78486Q10,48.14000,-0.024716,34506,1,1
11786,2007-02-28,78486Q10,48.30000,0.003324,34476,1,1
11786,2007-03-01,78486Q10,48.07000,-0.004762,34476,1,1
11786,2007-03-02,78486Q10,47.56000,-0.010609,34476,1,1
11786,2007-03-05,78486Q10,46.70000,-0.018082,34476,1,1
11786,2007-03-06,78486Q10,47.29000,0.012634,34476,1,1
11786,2007-03-07,78486Q10,47.15000,-0.002960,34476,1,1
11786,2007-03-08,78486Q10,47.41000,0.005514,34476,1,1
11786,2007-03-09,78486Q10,47.61000,0.004219,34476,1,1
11786,2007-03-12,78486Q10,47.66000,0.001050,34476,1,1
11786,2007-03-13,78486Q10,46.61000,-0.022031,34476,1,1
11786,2007-03-14,78486Q10,46.69000,0.001716,34476,1,1
11786,2007-03-15,78486Q10,46.78000,0.001928,34476,1,1
11786,2007-03-16,78486Q10,46.63000,-0.003206,34476,1,1
11786,2007-03-19,78486Q10,47.03000,0.008578,34476,1,1
11786,2007-03-20,78486Q10,47.36000,0.007017,34476,1,1
11786,2007-03-21,78486Q10,48.15000,0.016681,34476,1,1
11786,2007-03-22,78486Q10,48.25000,0.002077,34476,1,1
11786,2007-03-23,78486Q10,48.39000,0.002902,34476,1,1
11786,2007-03-26,78486Q10,48.89000,0.010333,34476,1,1
11786,2007-03-27,78486Q10,48.61000,-0.005727,34476,1,1
11786,2007-03-28,78486Q10,48.57000,-0.000823,34476,1,1
11786,2007-03-29,78486Q10,48.73000,0.003294,34476,1,1
11786,2007-03-30,78486Q10,48.59000,-0.002873,34230,1,1
11786,2007-04-02,78486Q10,48.15000,-0.009055,34230,1,1
11786,2007-04-03,78486Q10,48.76000,0.012669,34230,1,1
11786,2007-04-04,78486Q10,47.98000,-0.015997,34230,1,1
11786,2007-04-05,78486Q10,47.95000,-0.000625,34230,1,1
11786,2007-04-09,78486Q10,48.08000,0.002711,34230,1,1
11786,2007-04-10,78486Q10,48.05000,-0.000624,34230,1,1
11786,2007-04-11,78486Q10,47.73000,-0.006660,34230,1,1
11786,2007-04-12,78486Q10,47.82000,0.001886,34230,1,1
11786,2007-04-13,78486Q10,48.11000,0.006064,34230,1,1
11786,2007-04-16,78486Q10,49.09000,0.020370,34230,1,1
11786,2007-04-17,78486Q10,49.00000,-0.001833,34230,1,1
11786,2007-04-18,78486Q10,51.39000,0.048775,34230,1,1
11786,2007-04-19,78486Q10,51.81000,0.008173,34230,1,1
11786,2007-04-20,78486Q10,51.94000,0.002509,34230,1,1
11786,2007-04-23,78486Q10,51.50000,-0.008471,34230,1,1
11786,2007-04-24,78486Q10,51.59000,0.001748,34230,1,1
11786,2007-04-25,78486Q10,51.49000,-0.001938,34230,1,1
11786,2007-04-26,78486Q10,51.53000,0.000777,34230,1,1
11786,2007-04-27,78486Q10,51.92000,0.007568,34230,1,1
11786,2007-04-30,78486Q10,51.22000,-0.013482,34281,1,1
11786,2007-05-01,78486Q10,51.58000,0.007029,34281,1,1
11786,2007-05-02,78486Q10,52.60000,0.019775,34281,1,1
11786,2007-05-03,78486Q10,53.21000,0.011597,34281,1,1
11786,2007-05-04,78486Q10,53.26000,0.000940,34281,1,1
11786,2007-05-07,78486Q10,53.20000,-0.001127,34281,1,1
11786,2007-05-08,78486Q10,53.22000,0.000376,34281,1,1
11786,2007-05-09,78486Q10,53.14000,-0.001503,34281,1,1
11786,2007-05-10,78486Q10,52.34000,-0.015055,34281,1,1
11786,2007-05-11,78486Q10,52.68000,0.006496,34281,1,1
11786,2007-05-14,78486Q10,52.27000,-0.007783,34281,1,1
11786,2007-05-15,78486Q10,51.99000,-0.005357,34281,1,1
11786,2007-05-16,78486Q10,52.39000,0.007694,34281,1,1
11786,2007-05-17,78486Q10,52.08000,-0.005917,34281,1,1
11786,2007-05-18,78486Q10,52.43000,0.006720,34281,1,1
11786,2007-05-21,78486Q10,52.60000,0.003242,34281,1,1
11786,2007-05-22,78486Q10,52.72000,0.002281,34281,1,1
11786,2007-05-23,78486Q10,53.08000,0.006829,34281,1,1
11786,2007-05-24,78486Q10,52.84000,-0.004522,34281,1,1
11786,2007-05-25,78486Q10,52.86000,0.000379,34281,1,1
11786,2007-05-29,78486Q10,52.99000,0.002459,34281,1,1
11786,2007-05-30,78486Q10,52.78000,-0.003963,34281,1,1
11786,2007-05-31,78486Q10,53.07000,0.005495,34281,1,1
11786,2007-06-01,78486Q10,53.38000,0.005841,34281,1,1
11786,2007-06-04,78486Q10,53.47000,0.001686,34281,1,1
11786,2007-06-05,78486Q10,53.35000,-0.002244,34281,1,1
11786,2007-06-06,78486Q10,53.03000,-0.005998,34281,1,1
11786,2007-06-07,78486Q10,52.66000,-0.006977,34281,1,1
11786,2007-06-08,78486Q10,53.62000,0.018230,34281,1,1
11786,2007-06-11,78486Q10,53.80000,0.003357,34281,1,1
11786,2007-06-12,78486Q10,52.94000,-0.015985,34281,1,1
11786,2007-06-13,78486Q10,53.32000,0.007178,34281,1,1
11786,2007-06-14,78486Q10,53.51000,0.003563,34281,1,1
11786,2007-06-15,78486Q10,53.67000,0.002990,34281,1,1
11786,2007-06-18,78486Q10,53.93000,0.004844,34281,1,1
11786,2007-06-19,78486Q10,53.82000,-0.002040,34281,1,1
11786,2007-06-20,78486Q10,53.33000,-0.009104,34281,1,1
11786,2007-06-21,78486Q10,54.16000,0.015563,34281,1,1
11786,2007-06-22,78486Q10,53.69000,-0.008678,34281,1,1
11786,2007-06-25,78486Q10,53.58000,-0.002049,34281,1,1
11786,2007-06-26,78486Q10,53.19000,-0.007279,34281,1,1
11786,2007-06-27,78486Q10,53.61000,0.007896,34281,1,1
11786,2007-06-28,78486Q10,53.98000,0.006902,34281,1,1
11786,2007-06-29,78486Q10,53.11000,-0.016117,34387,1,1
11786,2007-07-02,78486Q10,53.63000,0.009791,34387,1,1
11786,2007-07-03,78486Q10,54.03000,0.007458,34387,1,1
11786,2007-07-05,78486Q10,53.77000,-0.004812,34387,1,1
11786,2007-07-06,78486Q10,54.15000,0.007067,34387,1,1
11786,2007-07-09,78486Q10,53.51000,-0.011819,34387,1,1
11786,2007-07-10,78486Q10,52.52000,-0.018501,34387,1,1
11786,2007-07-11,78486Q10,52.57000,0.000952,34387,1,1
11786,2007-07-12,78486Q10,53.35000,0.014837,34387,1,1
11786,2007-07-13,78486Q10,53.62000,0.005061,34387,1,1
11786,2007-07-16,78486Q10,53.46000,-0.002984,34387,1,1
11786,2007-07-17,78486Q10,53.65000,0.003554,34387,1,1
11786,2007-07-18,78486Q10,52.96000,-0.012861,34387,1,1
11786,2007-07-19,78486Q10,54.12000,0.021903,34387,1,1
11786,2007-07-20,78486Q10,53.65000,-0.008684,34387,1,1
11786,2007-07-23,78486Q10,53.67000,0.000373,34387,1,1
11786,2007-07-24,78486Q10,52.45000,-0.022731,34387,1,1
11786,2007-07-25,78486Q10,52.43000,-0.000381,34387,1,1
11786,2007-07-26,78486Q10,51.91000,-0.009918,34387,1,1
11786,2007-07-27,78486Q10,52.77000,0.016567,34387,1,1
11786,2007-07-30,78486Q10,53.24000,0.008907,34387,1,1
11786,2007-07-31,78486Q10,52.68000,-0.010518,34321,1,1
11786,2007-08-01,78486Q10,53.25000,0.010820,34321,1,1
11786,2007-08-02,78486Q10,53.41000,0.003005,34321,1,1
11786,2007-08-03,78486Q10,51.54000,-0.035012,34321,1,1
11786,2007-08-06,78486Q10,52.84000,0.025223,34321,1,1
11786,2007-08-07,78486Q10,53.46000,0.011734,34321,1,1
11786,2007-08-08,78486Q10,54.58000,0.020950,34321,1,1
11786,2007-08-09,78486Q10,54.45000,-0.002382,34321,1,1
11786,2007-08-10,78486Q10,52.60000,-0.033976,34321,1,1
11786,2007-08-13,78486Q10,53.10000,0.009506,34321,1,1
11786,2007-08-14,78486Q10,52.61000,-0.009228,34321,1,1
11786,2007-08-15,78486Q10,52.31000,-0.005702,34321,1,1
11786,2007-08-16,78486Q10,52.20000,-0.002103,34321,1,1
11786,2007-08-17,78486Q10,51.98000,-0.004215,34321,1,1
11786,2007-08-20,78486Q10,51.80000,-0.003463,34321,1,1
11786,2007-08-21,78486Q10,52.34000,0.010425,34321,1,1
11786,2007-08-22,78486Q10,52.89000,0.010508,34321,1,1
11786,2007-08-23,78486Q10,51.66000,-0.023256,34321,1,1
11786,2007-08-24,78486Q10,52.20000,0.010453,34321,1,1
11786,2007-08-27,78486Q10,51.85000,-0.006705,34321,1,1
11786,2007-08-28,78486Q10,50.40000,-0.027965,34321,1,1
11786,2007-08-29,78486Q10,50.49000,0.001786,34321,1,1
11786,2007-08-30,78486Q10,49.63000,-0.017033,34321,1,1
11786,2007-08-31,78486Q10,49.76000,0.002619,34321,1,1
11786,2007-09-04,78486Q10,50.25000,0.009847,34321,1,1
11786,2007-09-05,78486Q10,50.29000,0.000796,34321,1,1
11786,2007-09-06,78486Q10,50.59000,0.005965,34321,1,1
11786,2007-09-07,78486Q10,48.68000,-0.037754,34321,1,1
11786,2007-09-10,78486Q10,48.61000,-0.001438,34321,1,1
11786,2007-09-11,78486Q10,48.95000,0.006994,34321,1,1
11786,2007-09-12,78486Q10,48.72000,-0.004699,34321,1,1
11786,2007-09-13,78486Q10,48.80000,0.001642,34321,1,1
11786,2007-09-14,78486Q10,49.14000,0.006967,34321,1,1
11786,2007-09-17,78486Q10,48.92000,-0.004477,34321,1,1
11786,2007-09-18,78486Q10,48.63000,-0.005928,34321,1,1
11786,2007-09-19,78486Q10,47.04000,-0.032696,34321,1,1
11786,2007-09-20,78486Q10,46.67000,-0.007866,34321,1,1
11786,2007-09-21,78486Q10,47.05000,0.008142,34321,1,1
11786,2007-09-24,78486Q10,46.62000,-0.009139,34321,1,1
11786,2007-09-25,78486Q10,46.82000,0.004290,34321,1,1
11786,2007-09-26,78486Q10,47.08000,0.005553,34321,1,1
11786,2007-09-27,78486Q10,47.39000,0.006584,34321,1,1
11786,2007-09-28,78486Q10,47.36000,-0.000633,33448,1,1
11786,2007-10-01,78486Q10,48.14000,0.016470,33448,1,1
11786,2007-10-02,78486Q10,48.89000,0.015580,33448,1,1
11786,2007-10-03,78486Q10,49.20000,0.006341,33448,1,1
11786,2007-10-04,78486Q10,49.65000,0.009146,33448,1,1
11786,2007-10-05,78486Q10,50.45000,0.016113,33448,1,1
11786,2007-10-08,78486Q10,50.14000,-0.006145,33448,1,1
11786,2007-10-09,78486Q10,50.87000,0.014559,33448,1,1
11786,2007-10-10,78486Q10,50.89000,0.000393,33448,1,1
11786,2007-10-11,78486Q10,50.71000,-0.003537,33448,1,1
11786,2007-10-12,78486Q10,50.48000,-0.004536,33448,1,1
11786,2007-10-15,78486Q10,49.67000,-0.016046,33448,1,1
11786,2007-10-16,78486Q10,48.26000,-0.028387,33448,1,1
11786,2007-10-17,78486Q10,48.25000,-0.000207,33448,1,1
11786,2007-10-18,78486Q10,47.94000,-0.006425,33448,1,1
11786,2007-10-19,78486Q10,46.88000,-0.022111,33448,1,1
11786,2007-10-22,78486Q10,47.28000,0.008532,33448,1,1
11786,2007-10-23,78486Q10,47.30000,0.000423,33448,1,1
11786,2007-10-24,78486Q10,47.39000,0.001903,33448,1,1
11786,2007-10-25,78486Q10,46.15000,-0.026166,33448,1,1
11786,2007-10-26,78486Q10,49.24000,0.066956,33448,1,1
11786,2007-10-29,78486Q10,50.56000,0.026807,33448,1,1
11786,2007-10-30,78486Q10,50.83000,0.005340,33448,1,1
11786,2007-10-31,78486Q10,51.79000,0.018886,33189,1,1
11786,2007-11-01,78486Q10,50.24000,-0.029929,33189,1,1
11786,2007-11-02,78486Q10,49.95000,-0.005772,33189,1,1
11786,2007-11-05,78486Q10,48.93000,-0.020420,33189,1,1
11786,2007-11-06,78486Q10,49.86000,0.019007,33189,1,1
11786,2007-11-07,78486Q10,48.62000,-0.024870,33189,1,1
11786,2007-11-08,78486Q10,49.58000,0.019745,33189,1,1
11786,2007-11-09,78486Q10,49.68000,0.002017,33189,1,1
11786,2007-11-12,78486Q10,49.85000,0.003422,33189,1,1
11786,2007-11-13,78486Q10,51.59000,0.034905,33189,1,1
